LYLTY_CARD_NBR,TOTAL_SPENDING,TOTAL_TRANSACTIONS,AVG_SALES,LIFESTAGE,PREMIUM_CUSTOMER
107005,38.8,5,7.76,MIDAGE SINGLES/COUPLES,Mainstream
107006,28.2,4,7.05,YOUNG FAMILIES,Premium
107007,19.6,3,6.533333333333334,NEW FAMILIES,Budget
107008,26.0,5,5.2,YOUNG SINGLES/COUPLES,Premium
107009,31.6,5,6.32,OLDER FAMILIES,Budget
107010,43.2,5,8.64,YOUNG FAMILIES,Mainstream
107011,32.6,5,6.5200000000000005,RETIREES,Mainstream
107012,37.2,5,7.44,YOUNG FAMILIES,Budget
107013,11.4,1,11.4,YOUNG SINGLES/COUPLES,Premium
107014,38.4,5,7.68,MIDAGE SINGLES/COUPLES,Budget
107015,12.8,2,6.4,YOUNG SINGLES/COUPLES,Mainstream
107016,14.6,2,7.3,YOUNG FAMILIES,Premium
107017,35.4,5,7.08,MIDAGE SINGLES/COUPLES,Mainstream
107018,41.8,6,6.966666666666666,OLDER SINGLES/COUPLES,Mainstream
107019,71.8,11,6.527272727272727,MIDAGE SINGLES/COUPLES,Premium
107020,44.0,7,6.285714285714286,OLDER FAMILIES,Mainstream
107021,10.600000000000001,2,5.300000000000001,OLDER SINGLES/COUPLES,Mainstream
107022,77.2,10,7.720000000000001,OLDER SINGLES/COUPLES,Budget
107023,22.8,3,7.6000000000000005,YOUNG FAMILIES,Mainstream
107024,47.6,7,6.8,OLDER SINGLES/COUPLES,Premium
107025,23.3,4,5.825,YOUNG FAMILIES,Budget
107026,35.8,4,8.95,OLDER SINGLES/COUPLES,Premium
107027,45.4,6,7.566666666666666,RETIREES,Mainstream
107028,24.4,2,12.2,MIDAGE SINGLES/COUPLES,Budget
107029,64.0,7,9.142857142857142,YOUNG SINGLES/COUPLES,Mainstream
107030,28.8,5,5.76,OLDER SINGLES/COUPLES,Budget
107031,28.599999999999998,4,7.1499999999999995,OLDER SINGLES/COUPLES,Premium
107032,38.2,8,4.775,OLDER FAMILIES,Mainstream
107033,69.8,9,7.7555555555555555,OLDER FAMILIES,Premium
107034,57.0,8,7.125,OLDER FAMILIES,Budget
107035,39.2,6,6.533333333333334,YOUNG SINGLES/COUPLES,Mainstream
107036,43.8,5,8.76,MIDAGE SINGLES/COUPLES,Mainstream
107037,24.0,3,8.0,RETIREES,Budget
107038,41.8,5,8.36,OLDER FAMILIES,Mainstream
107039,19.0,3,6.333333333333333,RETIREES,Mainstream
107040,23.2,4,5.8,MIDAGE SINGLES/COUPLES,Premium
107041,42.9,7,6.128571428571428,RETIREES,Mainstream
107042,50.6,8,6.325,OLDER FAMILIES,Premium
107043,60.400000000000006,9,6.711111111111112,OLDER FAMILIES,Mainstream
107044,50.2,8,6.275,OLDER FAMILIES,Budget
107045,63.8,9,7.088888888888889,OLDER SINGLES/COUPLES,Budget
107046,33.8,5,6.76,MIDAGE SINGLES/COUPLES,Budget
107047,31.6,4,7.9,OLDER SINGLES/COUPLES,Premium
107048,18.6,3,6.2,OLDER SINGLES/COUPLES,Mainstream
107049,44.8,7,6.3999999999999995,OLDER FAMILIES,Premium
107050,29.999999999999996,5,5.999999999999999,RETIREES,Premium
107051,28.8,6,4.8,MIDAGE SINGLES/COUPLES,Premium
107052,26.8,5,5.36,YOUNG FAMILIES,Premium
107053,47.4,7,6.771428571428571,OLDER FAMILIES,Mainstream
107054,30.8,5,6.16,OLDER SINGLES/COUPLES,Budget
107055,66.0,8,8.25,MIDAGE SINGLES/COUPLES,Budget
107056,42.8,6,7.133333333333333,YOUNG FAMILIES,Budget
107057,5.2,1,5.2,YOUNG SINGLES/COUPLES,Budget
107058,38.4,5,7.68,OLDER SINGLES/COUPLES,Mainstream
107059,31.200000000000003,4,7.800000000000001,RETIREES,Mainstream
107060,27.8,4,6.95,RETIREES,Mainstream
107061,47.2,7,6.742857142857143,OLDER FAMILIES,Premium
107062,15.8,3,5.266666666666667,OLDER FAMILIES,Mainstream
107063,43.2,6,7.2,YOUNG SINGLES/COUPLES,Mainstream
107064,41.0,6,6.833333333333333,RETIREES,Premium
107065,52.2,8,6.525,OLDER FAMILIES,Mainstream
107066,30.0,4,7.5,OLDER SINGLES/COUPLES,Premium
107067,64.2,11,5.836363636363637,OLDER FAMILIES,Premium
107068,36.6,5,7.32,OLDER FAMILIES,Mainstream
107069,30.199999999999996,4,7.549999999999999,NEW FAMILIES,Mainstream
107070,45.4,7,6.485714285714286,YOUNG FAMILIES,Budget
107071,41.5,7,5.928571428571429,OLDER SINGLES/COUPLES,Mainstream
107072,26.6,4,6.65,OLDER SINGLES/COUPLES,Mainstream
107073,52.2,8,6.525,OLDER FAMILIES,Budget
107074,18.8,3,6.266666666666667,OLDER SINGLES/COUPLES,Premium
107075,49.0,7,7.0,OLDER FAMILIES,Budget
107076,16.2,3,5.3999999999999995,YOUNG SINGLES/COUPLES,Budget
107077,70.5,11,6.409090909090909,YOUNG FAMILIES,Mainstream
107078,28.5,5,5.7,YOUNG SINGLES/COUPLES,Mainstream
107079,51.0,7,7.285714285714286,YOUNG FAMILIES,Mainstream
107080,6.0,1,6.0,NEW FAMILIES,Mainstream
107081,56.4,9,6.266666666666667,OLDER FAMILIES,Budget
107082,24.599999999999998,3,8.2,YOUNG SINGLES/COUPLES,Mainstream
107083,42.8,5,8.559999999999999,OLDER SINGLES/COUPLES,Budget
107084,68.4,10,6.840000000000001,YOUNG FAMILIES,Premium
107085,17.0,3,5.666666666666667,YOUNG SINGLES/COUPLES,Budget
107086,52.4,8,6.55,MIDAGE SINGLES/COUPLES,Mainstream
107087,43.0,8,5.375,OLDER FAMILIES,Mainstream
107088,47.1,7,6.728571428571429,RETIREES,Budget
107089,32.5,6,5.416666666666667,OLDER SINGLES/COUPLES,Premium
107090,42.4,7,6.057142857142857,YOUNG FAMILIES,Budget
107091,34.6,4,8.65,RETIREES,Mainstream
107092,22.4,4,5.6,RETIREES,Mainstream
107093,59.1,10,5.91,OLDER SINGLES/COUPLES,Budget
107094,56.8,8,7.1,OLDER FAMILIES,Mainstream
107095,82.8,13,6.369230769230769,OLDER FAMILIES,Mainstream
107096,19.8,4,4.95,OLDER SINGLES/COUPLES,Mainstream
107097,35.6,5,7.12,RETIREES,Budget
107098,46.8,8,5.85,OLDER FAMILIES,Budget
107099,18.2,3,6.066666666666666,OLDER SINGLES/COUPLES,Budget
107100,38.2,5,7.640000000000001,YOUNG SINGLES/COUPLES,Mainstream
107101,50.2,8,6.275,YOUNG FAMILIES,Mainstream
107102,59.0,7,8.428571428571429,YOUNG FAMILIES,Budget
107103,19.8,3,6.6000000000000005,OLDER SINGLES/COUPLES,Mainstream
107104,40.4,5,8.08,OLDER SINGLES/COUPLES,Budget
107105,31.4,4,7.85,RETIREES,Premium
107106,15.0,3,5.0,RETIREES,Premium
107107,17.6,2,8.8,YOUNG FAMILIES,Budget
107108,60.2,7,8.6,OLDER FAMILIES,Budget
107109,33.2,4,8.3,OLDER SINGLES/COUPLES,Budget
107110,35.2,5,7.040000000000001,RETIREES,Premium
107111,16.2,2,8.1,YOUNG FAMILIES,Mainstream
107112,34.599999999999994,4,8.649999999999999,RETIREES,Budget
107113,22.4,3,7.466666666666666,YOUNG SINGLES/COUPLES,Mainstream
107114,59.0,8,7.375,OLDER FAMILIES,Mainstream
107115,36.2,6,6.033333333333334,MIDAGE SINGLES/COUPLES,Budget
107116,20.5,4,5.125,RETIREES,Mainstream
107117,32.2,6,5.366666666666667,OLDER SINGLES/COUPLES,Premium
107118,23.6,4,5.9,RETIREES,Premium
107119,55.8,7,7.971428571428571,OLDER FAMILIES,Premium
107120,40.4,6,6.733333333333333,NEW FAMILIES,Mainstream
107121,57.6,7,8.22857142857143,OLDER SINGLES/COUPLES,Budget
107122,60.2,9,6.688888888888889,RETIREES,Premium
107123,60.599999999999994,9,6.7333333333333325,YOUNG FAMILIES,Mainstream
107124,50.7,9,5.633333333333334,OLDER FAMILIES,Premium
107125,42.2,5,8.440000000000001,OLDER FAMILIES,Mainstream
107126,34.2,4,8.55,OLDER FAMILIES,Mainstream
107127,44.6,7,6.371428571428572,OLDER FAMILIES,Budget
107128,45.8,8,5.725,OLDER FAMILIES,Premium
107129,57.2,8,7.15,OLDER FAMILIES,Budget
107130,44.0,7,6.285714285714286,RETIREES,Premium
107131,76.4,10,7.640000000000001,OLDER SINGLES/COUPLES,Mainstream
107132,5.2,1,5.2,YOUNG SINGLES/COUPLES,Mainstream
107133,56.4,9,6.266666666666667,OLDER FAMILIES,Budget
107134,34.6,6,5.766666666666667,OLDER SINGLES/COUPLES,Premium
107135,22.8,3,7.6000000000000005,YOUNG SINGLES/COUPLES,Budget
107136,15.2,2,7.6,MIDAGE SINGLES/COUPLES,Mainstream
107137,70.45,10,7.045,OLDER FAMILIES,Mainstream
107138,33.2,4,8.3,OLDER SINGLES/COUPLES,Budget
107139,16.2,3,5.3999999999999995,YOUNG FAMILIES,Budget
107140,16.0,2,8.0,YOUNG SINGLES/COUPLES,Mainstream
107141,30.6,4,7.65,RETIREES,Budget
107142,37.599999999999994,5,7.519999999999999,MIDAGE SINGLES/COUPLES,Mainstream
107143,48.0,7,6.857142857142857,OLDER FAMILIES,Mainstream
107144,48.2,7,6.885714285714286,OLDER FAMILIES,Budget
107145,28.6,5,5.720000000000001,YOUNG SINGLES/COUPLES,Premium
107146,23.4,4,5.85,OLDER SINGLES/COUPLES,Mainstream
107147,60.400000000000006,8,7.550000000000001,OLDER FAMILIES,Budget
107148,30.0,5,6.0,RETIREES,Budget
107149,55.599999999999994,8,6.949999999999999,OLDER FAMILIES,Premium
107150,46.4,5,9.28,MIDAGE SINGLES/COUPLES,Mainstream
107151,28.6,4,7.15,NEW FAMILIES,Mainstream
107152,55.599999999999994,7,7.942857142857142,YOUNG FAMILIES,Budget
107153,40.65,6,6.7749999999999995,OLDER FAMILIES,Mainstream
107154,27.5,5,5.5,YOUNG FAMILIES,Mainstream
107155,5.4,1,5.4,YOUNG SINGLES/COUPLES,Mainstream
107156,41.400000000000006,5,8.280000000000001,OLDER SINGLES/COUPLES,Premium
107157,22.4,3,7.466666666666666,OLDER FAMILIES,Budget
107158,32.2,4,8.05,RETIREES,Mainstream
107159,46.4,6,7.733333333333333,YOUNG SINGLES/COUPLES,Premium
107160,18.6,3,6.2,RETIREES,Mainstream
107161,22.8,4,5.7,OLDER SINGLES/COUPLES,Budget
107162,39.6,5,7.92,OLDER SINGLES/COUPLES,Premium
107163,26.0,3,8.666666666666666,RETIREES,Budget
107164,27.8,5,5.5600000000000005,MIDAGE SINGLES/COUPLES,Budget
107165,65.4,9,7.2666666666666675,YOUNG FAMILIES,Budget
107166,31.8,4,7.95,YOUNG SINGLES/COUPLES,Mainstream
107167,94.4,15,6.293333333333334,OLDER FAMILIES,Budget
107168,24.4,3,8.133333333333333,MIDAGE SINGLES/COUPLES,Mainstream
107169,62.800000000000004,9,6.977777777777778,RETIREES,Budget
107170,77.4,12,6.45,OLDER FAMILIES,Budget
107171,52.6,7,7.514285714285714,MIDAGE SINGLES/COUPLES,Mainstream
107172,34.400000000000006,5,6.880000000000001,RETIREES,Mainstream
107173,47.6,9,5.288888888888889,YOUNG FAMILIES,Mainstream
107174,11.600000000000001,2,5.800000000000001,OLDER SINGLES/COUPLES,Mainstream
107175,53.8,7,7.685714285714285,OLDER FAMILIES,Budget
107176,44.0,7,6.285714285714286,YOUNG SINGLES/COUPLES,Budget
107177,18.2,3,6.066666666666666,RETIREES,Premium
107178,29.4,5,5.88,RETIREES,Mainstream
107179,69.0,9,7.666666666666667,OLDER FAMILIES,Mainstream
107180,28.6,4,7.15,OLDER SINGLES/COUPLES,Premium
107181,33.4,6,5.566666666666666,OLDER SINGLES/COUPLES,Mainstream
107182,52.0,6,8.666666666666666,MIDAGE SINGLES/COUPLES,Mainstream
107183,42.6,7,6.085714285714286,OLDER FAMILIES,Budget
107184,48.0,7,6.857142857142857,OLDER FAMILIES,Mainstream
107185,42.0,6,7.0,OLDER SINGLES/COUPLES,Budget
107186,87.6,11,7.963636363636363,YOUNG FAMILIES,Premium
107187,54.800000000000004,7,7.828571428571429,RETIREES,Premium
107188,29.200000000000003,4,7.300000000000001,OLDER SINGLES/COUPLES,Premium
107189,43.2,5,8.64,RETIREES,Premium
107190,34.6,6,5.766666666666667,RETIREES,Mainstream
107191,62.400000000000006,10,6.24,OLDER SINGLES/COUPLES,Mainstream
107192,60.900000000000006,9,6.7666666666666675,YOUNG FAMILIES,Premium
107193,35.2,5,7.040000000000001,OLDER FAMILIES,Budget
107194,3.6,1,3.6,OLDER SINGLES/COUPLES,Mainstream
107195,41.8,5,8.36,YOUNG FAMILIES,Mainstream
107196,40.8,5,8.16,YOUNG FAMILIES,Mainstream
107197,41.2,5,8.24,YOUNG FAMILIES,Mainstream
107198,26.2,4,6.55,OLDER FAMILIES,Premium
107199,20.8,3,6.933333333333334,YOUNG SINGLES/COUPLES,Mainstream
107200,32.4,5,6.4799999999999995,OLDER SINGLES/COUPLES,Mainstream
107201,22.2,3,7.3999999999999995,OLDER FAMILIES,Mainstream
107202,64.0,9,7.111111111111111,YOUNG FAMILIES,Mainstream
107203,37.400000000000006,5,7.480000000000001,MIDAGE SINGLES/COUPLES,Budget
107204,46.8,8,5.85,RETIREES,Mainstream
107205,27.4,4,6.85,RETIREES,Mainstream
107206,26.200000000000003,3,8.733333333333334,YOUNG FAMILIES,Budget
107207,50.2,7,7.171428571428572,YOUNG SINGLES/COUPLES,Mainstream
107208,11.4,2,5.7,OLDER SINGLES/COUPLES,Mainstream
107209,60.7,8,7.5875,OLDER FAMILIES,Mainstream
107210,48.6,8,6.075,OLDER FAMILIES,Premium
107211,67.7,9,7.522222222222222,OLDER FAMILIES,Mainstream
107212,19.8,4,4.95,RETIREES,Mainstream
107213,53.0,7,7.571428571428571,OLDER FAMILIES,Budget
107214,29.799999999999997,6,4.966666666666666,OLDER SINGLES/COUPLES,Premium
107215,14.8,2,7.4,OLDER SINGLES/COUPLES,Budget
107216,54.0,7,7.714285714285714,MIDAGE SINGLES/COUPLES,Budget
107217,36.2,5,7.24,RETIREES,Budget
107218,35.8,4,8.95,RETIREES,Mainstream
107219,59.4,9,6.6,YOUNG FAMILIES,Budget
107220,38.8,6,6.466666666666666,RETIREES,Mainstream
107221,33.3,5,6.659999999999999,OLDER FAMILIES,Budget
107222,61.6,9,6.844444444444445,MIDAGE SINGLES/COUPLES,Premium
107223,6.0,1,6.0,RETIREES,Budget
107224,59.2,7,8.457142857142857,OLDER SINGLES/COUPLES,Mainstream
107225,46.8,7,6.685714285714285,MIDAGE SINGLES/COUPLES,Mainstream
107226,36.8,6,6.133333333333333,OLDER SINGLES/COUPLES,Budget
107227,38.2,5,7.640000000000001,NEW FAMILIES,Mainstream
107228,27.8,4,6.95,RETIREES,Mainstream
107229,47.2,6,7.866666666666667,OLDER SINGLES/COUPLES,Premium
107230,40.3,6,6.716666666666666,RETIREES,Mainstream
107231,66.8,9,7.422222222222222,OLDER FAMILIES,Mainstream
107232,66.6,11,6.054545454545454,YOUNG FAMILIES,Mainstream
107233,32.8,6,5.466666666666666,YOUNG FAMILIES,Premium
107234,19.6,3,6.533333333333334,YOUNG SINGLES/COUPLES,Mainstream
107235,51.4,8,6.425,OLDER FAMILIES,Mainstream
107236,34.6,6,5.766666666666667,OLDER SINGLES/COUPLES,Budget
108000,7.8,1,7.8,YOUNG SINGLES/COUPLES,Mainstream
108001,14.0,2,7.0,RETIREES,Mainstream
108002,6.6,1,6.6,YOUNG SINGLES/COUPLES,Mainstream
108003,9.2,1,9.2,YOUNG FAMILIES,Premium
108004,21.6,2,10.8,RETIREES,Budget
108005,8.8,1,8.8,RETIREES,Mainstream
108006,10.8,1,10.8,YOUNG SINGLES/COUPLES,Budget
108007,18.6,2,9.3,YOUNG SINGLES/COUPLES,Premium
108009,11.899999999999999,2,5.949999999999999,OLDER SINGLES/COUPLES,Premium
108010,17.799999999999997,2,8.899999999999999,YOUNG FAMILIES,Mainstream
108011,18.200000000000003,2,9.100000000000001,RETIREES,Premium
108014,8.8,1,8.8,YOUNG FAMILIES,Premium
108015,15.799999999999999,2,7.8999999999999995,YOUNG SINGLES/COUPLES,Mainstream
108017,25.2,4,6.3,RETIREES,Mainstream
108018,19.200000000000003,2,9.600000000000001,OLDER FAMILIES,Premium
108021,19.6,2,9.8,MIDAGE SINGLES/COUPLES,Premium
108022,7.6,1,7.6,RETIREES,Budget
108024,10.8,1,10.8,NEW FAMILIES,Budget
108025,7.4,1,7.4,RETIREES,Premium
108027,28.8,3,9.6,MIDAGE SINGLES/COUPLES,Mainstream
108029,9.2,1,9.2,OLDER SINGLES/COUPLES,Mainstream
108030,14.5,2,7.25,OLDER SINGLES/COUPLES,Mainstream
108031,25.6,3,8.533333333333333,YOUNG SINGLES/COUPLES,Mainstream
108034,13.0,2,6.5,MIDAGE SINGLES/COUPLES,Budget
108036,8.8,1,8.8,YOUNG SINGLES/COUPLES,Mainstream
108037,8.8,1,8.8,OLDER SINGLES/COUPLES,Budget
108038,9.2,1,9.2,RETIREES,Budget
108039,11.4,1,11.4,YOUNG SINGLES/COUPLES,Mainstream
108040,7.2,1,7.2,YOUNG SINGLES/COUPLES,Budget
108041,17.4,2,8.7,RETIREES,Premium
108043,16.0,2,8.0,YOUNG SINGLES/COUPLES,Mainstream
108044,18.8,2,9.4,RETIREES,Budget
108045,9.2,1,9.2,RETIREES,Mainstream
108046,8.4,1,8.4,OLDER SINGLES/COUPLES,Mainstream
108047,4.4,1,4.4,OLDER FAMILIES,Premium
108048,6.6,1,6.6,OLDER FAMILIES,Premium
108049,11.5,2,5.75,RETIREES,Premium
108050,7.6,1,7.6,OLDER FAMILIES,Mainstream
108052,8.6,1,8.6,YOUNG SINGLES/COUPLES,Mainstream
108054,18.0,2,9.0,OLDER FAMILIES,Budget
108055,16.200000000000003,2,8.100000000000001,OLDER FAMILIES,Mainstream
108056,5.1,1,5.1,OLDER FAMILIES,Budget
108057,10.2,2,5.1,YOUNG FAMILIES,Budget
108058,7.6,1,7.6,YOUNG FAMILIES,Budget
108059,29.4,4,7.35,OLDER SINGLES/COUPLES,Budget
108060,17.3,2,8.65,YOUNG SINGLES/COUPLES,Budget
108061,32.6,4,8.15,OLDER SINGLES/COUPLES,Mainstream
108062,7.4,1,7.4,OLDER SINGLES/COUPLES,Mainstream
108063,16.6,2,8.3,MIDAGE SINGLES/COUPLES,Premium
108064,8.8,1,8.8,YOUNG SINGLES/COUPLES,Mainstream
108065,31.4,2,15.7,OLDER SINGLES/COUPLES,Mainstream
108066,7.2,1,7.2,OLDER SINGLES/COUPLES,Budget
108071,7.4,1,7.4,OLDER SINGLES/COUPLES,Mainstream
108072,12.9,1,12.9,RETIREES,Premium
108073,7.6,1,7.6,RETIREES,Mainstream
108074,9.2,1,9.2,OLDER SINGLES/COUPLES,Premium
108076,15.8,2,7.9,MIDAGE SINGLES/COUPLES,Premium
108078,7.6,1,7.6,NEW FAMILIES,Budget
108081,13.3,2,6.65,YOUNG SINGLES/COUPLES,Mainstream
108083,14.8,2,7.4,YOUNG SINGLES/COUPLES,Mainstream
108084,21.0,2,10.5,RETIREES,Mainstream
108086,19.4,2,9.7,YOUNG SINGLES/COUPLES,Mainstream
108087,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
108089,29.0,3,9.666666666666666,YOUNG SINGLES/COUPLES,Premium
108090,19.6,2,9.8,RETIREES,Mainstream
108091,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
108092,4.2,1,4.2,MIDAGE SINGLES/COUPLES,Mainstream
108093,7.4,1,7.4,YOUNG SINGLES/COUPLES,Budget
108094,26.8,4,6.7,OLDER SINGLES/COUPLES,Mainstream
108095,18.4,2,9.2,YOUNG SINGLES/COUPLES,Mainstream
108096,12.5,2,6.25,MIDAGE SINGLES/COUPLES,Budget
108097,8.6,1,8.6,YOUNG SINGLES/COUPLES,Budget
108099,26.799999999999997,3,8.933333333333332,RETIREES,Mainstream
108102,11.399999999999999,2,5.699999999999999,YOUNG SINGLES/COUPLES,Mainstream
108103,29.4,3,9.799999999999999,RETIREES,Mainstream
108104,8.8,1,8.8,YOUNG FAMILIES,Budget
108105,4.2,1,4.2,YOUNG SINGLES/COUPLES,Mainstream
108106,11.4,1,11.4,OLDER SINGLES/COUPLES,Mainstream
108107,15.200000000000001,2,7.6000000000000005,RETIREES,Mainstream
108108,4.6,1,4.6,RETIREES,Budget
108109,37.8,4,9.45,OLDER SINGLES/COUPLES,Premium
108110,11.8,1,11.8,YOUNG SINGLES/COUPLES,Mainstream
108112,4.4,1,4.4,YOUNG SINGLES/COUPLES,Mainstream
108114,7.8,1,7.8,MIDAGE SINGLES/COUPLES,Mainstream
108115,16.0,2,8.0,YOUNG SINGLES/COUPLES,Mainstream
108116,20.0,2,10.0,YOUNG SINGLES/COUPLES,Mainstream
108117,3.9,1,3.9,RETIREES,Premium
108118,10.2,1,10.2,YOUNG SINGLES/COUPLES,Premium
108120,28.0,2,14.0,YOUNG FAMILIES,Budget
108121,7.6,1,7.6,RETIREES,Mainstream
108122,9.2,1,9.2,OLDER SINGLES/COUPLES,Mainstream
108124,15.2,2,7.6,YOUNG FAMILIES,Budget
108126,13.200000000000001,2,6.6000000000000005,YOUNG FAMILIES,Mainstream
108129,5.4,1,5.4,OLDER SINGLES/COUPLES,Premium
108130,4.4,1,4.4,YOUNG SINGLES/COUPLES,Mainstream
108131,5.4,1,5.4,YOUNG SINGLES/COUPLES,Mainstream
108132,15.0,2,7.5,RETIREES,Mainstream
108133,8.899999999999999,2,4.449999999999999,RETIREES,Budget
108134,7.4,1,7.4,YOUNG FAMILIES,Mainstream
108135,15.6,2,7.8,YOUNG FAMILIES,Premium
108136,8.8,1,8.8,RETIREES,Mainstream
108137,8.8,1,8.8,OLDER SINGLES/COUPLES,Budget
108138,16.4,2,8.2,YOUNG SINGLES/COUPLES,Premium
108141,24.6,3,8.200000000000001,YOUNG FAMILIES,Budget
108142,30.200000000000003,5,6.040000000000001,RETIREES,Mainstream
108143,16.799999999999997,2,8.399999999999999,OLDER SINGLES/COUPLES,Premium
108146,22.8,3,7.6000000000000005,YOUNG SINGLES/COUPLES,Mainstream
108149,20.6,3,6.866666666666667,YOUNG SINGLES/COUPLES,Mainstream
108150,4.2,1,4.2,RETIREES,Mainstream
108151,8.8,1,8.8,YOUNG FAMILIES,Premium
108152,15.4,2,7.7,YOUNG SINGLES/COUPLES,Budget
108153,6.6,1,6.6,YOUNG SINGLES/COUPLES,Mainstream
108154,10.2,1,10.2,MIDAGE SINGLES/COUPLES,Mainstream
108157,31.8,3,10.6,YOUNG SINGLES/COUPLES,Mainstream
108158,7.4,1,7.4,MIDAGE SINGLES/COUPLES,Mainstream
108159,19.0,2,9.5,OLDER SINGLES/COUPLES,Budget
108160,11.8,1,11.8,RETIREES,Premium
108161,35.2,4,8.8,YOUNG SINGLES/COUPLES,Mainstream
108163,8.4,1,8.4,YOUNG FAMILIES,Budget
108164,8.4,1,8.4,YOUNG SINGLES/COUPLES,Mainstream
108165,37.4,4,9.35,YOUNG SINGLES/COUPLES,Budget
108166,10.2,1,10.2,RETIREES,Premium
108168,8.8,1,8.8,YOUNG SINGLES/COUPLES,Premium
108169,5.4,1,5.4,MIDAGE SINGLES/COUPLES,Mainstream
108171,4.4,1,4.4,OLDER SINGLES/COUPLES,Mainstream
108173,7.2,1,7.2,OLDER SINGLES/COUPLES,Budget
108174,19.6,2,9.8,OLDER SINGLES/COUPLES,Budget
108175,7.6,1,7.6,MIDAGE SINGLES/COUPLES,Mainstream
108176,33.6,4,8.4,RETIREES,Premium
108178,18.4,3,6.133333333333333,OLDER FAMILIES,Budget
108181,9.2,1,9.2,RETIREES,Mainstream
108182,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
108183,8.8,1,8.8,OLDER FAMILIES,Mainstream
108184,23.2,3,7.733333333333333,YOUNG FAMILIES,Mainstream
108188,26.9,4,6.725,YOUNG FAMILIES,Budget
108189,14.600000000000001,2,7.300000000000001,OLDER FAMILIES,Premium
108192,24.4,3,8.133333333333333,YOUNG SINGLES/COUPLES,Mainstream
108193,26.0,3,8.666666666666666,YOUNG SINGLES/COUPLES,Mainstream
108195,17.799999999999997,2,8.899999999999999,YOUNG SINGLES/COUPLES,Budget
108197,17.200000000000003,2,8.600000000000001,YOUNG FAMILIES,Mainstream
108198,9.100000000000001,2,4.550000000000001,NEW FAMILIES,Mainstream
108199,6.6,1,6.6,YOUNG FAMILIES,Budget
108200,36.6,4,9.15,RETIREES,Mainstream
108201,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
108205,13.3,2,6.65,YOUNG SINGLES/COUPLES,Mainstream
108210,7.4,1,7.4,OLDER SINGLES/COUPLES,Budget
108211,9.2,1,9.2,OLDER SINGLES/COUPLES,Budget
108212,26.7,3,8.9,YOUNG FAMILIES,Budget
108213,22.8,3,7.6000000000000005,RETIREES,Budget
108214,10.2,1,10.2,YOUNG SINGLES/COUPLES,Mainstream
108215,12.0,2,6.0,OLDER FAMILIES,Mainstream
108216,7.8,1,7.8,RETIREES,Mainstream
108217,9.2,1,9.2,YOUNG FAMILIES,Mainstream
108219,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
108221,19.0,2,9.5,YOUNG SINGLES/COUPLES,Mainstream
108222,10.2,1,10.2,OLDER SINGLES/COUPLES,Budget
108223,27.900000000000002,3,9.3,YOUNG FAMILIES,Budget
108224,7.2,1,7.2,YOUNG SINGLES/COUPLES,Mainstream
108226,4.2,1,4.2,OLDER SINGLES/COUPLES,Premium
108227,14.8,2,7.4,RETIREES,Budget
108228,3.3,1,3.3,MIDAGE SINGLES/COUPLES,Mainstream
108229,7.2,1,7.2,YOUNG FAMILIES,Premium
108231,16.0,2,8.0,YOUNG SINGLES/COUPLES,Premium
108232,35.2,4,8.8,YOUNG SINGLES/COUPLES,Mainstream
108235,11.4,1,11.4,YOUNG FAMILIES,Mainstream
108236,25.0,2,12.5,YOUNG SINGLES/COUPLES,Mainstream
108237,16.0,2,8.0,YOUNG FAMILIES,Budget
108238,8.8,1,8.8,YOUNG SINGLES/COUPLES,Budget
108239,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
108240,8.4,1,8.4,OLDER SINGLES/COUPLES,Mainstream
108241,7.8,1,7.8,YOUNG SINGLES/COUPLES,Budget
108242,35.8,4,8.95,YOUNG FAMILIES,Mainstream
108243,18.9,3,6.3,RETIREES,Mainstream
108244,8.8,1,8.8,RETIREES,Mainstream
108245,8.8,1,8.8,MIDAGE SINGLES/COUPLES,Mainstream
108246,6.6,1,6.6,YOUNG FAMILIES,Budget
108248,25.2,3,8.4,YOUNG FAMILIES,Mainstream
108250,24.6,3,8.200000000000001,YOUNG FAMILIES,Mainstream
108251,7.4,1,7.4,YOUNG SINGLES/COUPLES,Premium
108252,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
108254,31.5,4,7.875,YOUNG SINGLES/COUPLES,Mainstream
108255,14.600000000000001,2,7.300000000000001,OLDER SINGLES/COUPLES,Budget
108256,9.2,1,9.2,YOUNG FAMILIES,Budget
108257,7.8,1,7.8,YOUNG FAMILIES,Budget
108258,12.3,2,6.15,OLDER SINGLES/COUPLES,Premium
108260,9.2,1,9.2,YOUNG SINGLES/COUPLES,Mainstream
108261,29.4,3,9.799999999999999,MIDAGE SINGLES/COUPLES,Mainstream
108263,3.8,1,3.8,MIDAGE SINGLES/COUPLES,Budget
108265,12.600000000000001,2,6.300000000000001,RETIREES,Mainstream
108266,11.2,2,5.6,MIDAGE SINGLES/COUPLES,Mainstream
108268,18.799999999999997,2,9.399999999999999,RETIREES,Mainstream
